0.068209,0.088489,0.068757,0.057532,0.26885,0.12159,-0.21984,0.063823
6.7091,2.5221,3.7536,4.1043,1.8001,-2.6905,-6.2665,-1.9777
-0.21506,0.21531,0.067077,-0.10033,0.20221,-0.046935,-0.30621,-0.38939
-0.075472,-0.019832,-0.021833,-0.058906,-0.018974,-0.031045,0.058764,-0.035788
