0.0030351,0.1718,0.045505,-0.095711,0.22358,0.17751,0.18116,-0.118
0.18163,-0.0029333,0.15507,0.14963,0.14118,0.17692,0.24641,-0.22754
-0.048651,-0.039204,0.0087246,-0.015115,-0.0092302,0.011566,0.017332,0.034125
0.14225,-2.7178,-5.1343,-1.4885,-1.7823,-3.3215,-6.5117,3.4179
